Gene_Name	Drug_Name	Interaction_Type	Source	Gene_Categories
JAK2	XL019	inhibitor	TTD	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	AC-430	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	AC430		TdgClinicalTrial	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	PEFICITINIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	RUXOLITINIB PHOSPHATE	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	INCB18424	inhibitor	TTD	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	INCB018424	inhibitor	TTD	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	INCB018424	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	ITF2357	inhibitor	TTD	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	INCB28050	inhibitor	TTD	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	LESTAURTINIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	LESTAURTINIB		TdgClinicalTrial	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	Lestaurtinib		CKB	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	LS-104	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	TOFACITINIB CITRATE	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	Imatinib		CKB	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	AZD1208		CKB	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	GDC-0941		CKB	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	Go 6976		CKB	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	ZSTK474		CKB	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	SGI-1776		CKB	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	paclitaxel		CKB	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	AUY922		CKB	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	PEMBROLIZUMAB		CIViC	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	Pembrolizumab		CKB	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	5-phenyl-1H-indazol-3-amine		DrugBank	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	ENMD-2076		TdgClinicalTrial	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	4-(3-amino-1H-indazol-5-yl)-N-tert-butylbenzenesulfonamide		DrugBank	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	BEZ235		CKB	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
JAK2	RP6530		CKB	Clinically actionable,druggable genome,histone modification,kinase,protease,protein phosphatase,serine threonine kinase,tyrosine kinase
MSH3	Ipilimumab		OncoKB	Dna repair
MSH3	Nivolumab		OncoKB	Dna repair
MSH3	Atezolizumab		OncoKB	Dna repair
MSH3	Pembrolizumab		OncoKB	Dna repair
PDE5A	VARDENAFIL HYDROCHLORIDE	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	SILDENAFIL CITRATE	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	UDENAFIL		TdgClinicalTrial	Druggable genome,kinase,serine threonine kinase
PDE5A	UDENAFIL	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	Udenafil	inhibitor	DrugBank	Druggable genome,kinase,serine threonine kinase
PDE5A	UDENAFIL		TEND	Druggable genome,kinase,serine threonine kinase
PDE5A	UDENAFIL	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase
PDE5A	THEOPHYLLINE		TEND	Druggable genome,kinase,serine threonine kinase
PDE5A	Theophylline	inhibitor	DrugBank	Druggable genome,kinase,serine threonine kinase
PDE5A	THEOPHYLLINE		TdgClinicalTrial	Druggable genome,kinase,serine threonine kinase
PDE5A	PENTOXIFYLLINE		TdgClinicalTrial	Druggable genome,kinase,serine threonine kinase
PDE5A	PENTOXIFYLLINE		TEND	Druggable genome,kinase,serine threonine kinase
PDE5A	Pentoxifylline	inhibitor	DrugBank	Druggable genome,kinase,serine threonine kinase
PDE5A	PENTOXIFYLLINE	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	Tadalafil	inhibitor	DrugBank	Druggable genome,kinase,serine threonine kinase
PDE5A	TADALAFIL	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase
PDE5A	TADALAFIL	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	TADALAFIL	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	TADALAFIL		TdgClinicalTrial	Druggable genome,kinase,serine threonine kinase
PDE5A	TADALAFIL		TEND	Druggable genome,kinase,serine threonine kinase
PDE5A	Vardenafil	inhibitor	DrugBank	Druggable genome,kinase,serine threonine kinase
PDE5A	VARDENAFIL	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	VARDENAFIL		TdgClinicalTrial	Druggable genome,kinase,serine threonine kinase
PDE5A	VARDENAFIL		TEND	Druggable genome,kinase,serine threonine kinase
PDE5A	VARDENAFIL	binder	TTD	Druggable genome,kinase,serine threonine kinase
PDE5A	Dipyridamole	inhibitor	DrugBank	Druggable genome,kinase,serine threonine kinase
PDE5A	DIPYRIDAMOLE	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	DIPYRIDAMOLE		TEND	Druggable genome,kinase,serine threonine kinase
PDE5A	DIPYRIDAMOLE		TdgClinicalTrial	Druggable genome,kinase,serine threonine kinase
PDE5A	AVANAFIL	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	Avanafil	inhibitor	DrugBank	Druggable genome,kinase,serine threonine kinase
PDE5A	AVANAFIL		TdgClinicalTrial	Druggable genome,kinase,serine threonine kinase
PDE5A	GISADENAFIL	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	UK-369003	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase
PDE5A	IBUDILAST	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	MILRINONE	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	SILDENAFIL	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	SILDENAFIL	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase
PDE5A	SILDENAFIL		TEND	Druggable genome,kinase,serine threonine kinase
PDE5A	SILDENAFIL		TdgClinicalTrial	Druggable genome,kinase,serine threonine kinase
PDE5A	T0156	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	ZAPRINAST	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
PDE5A	PAPAVERINE	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase
PDE5A	ENALAPRIL		NCI	Druggable genome,kinase,serine threonine kinase
PDE5A	Citric Acid		DrugBank	Druggable genome,kinase,serine threonine kinase
PDE5A	OSI-461		DrugBank	Druggable genome,kinase,serine threonine kinase
PDE5A	OSI-461		TdgClinicalTrial	Druggable genome,kinase,serine threonine kinase
PDE5A	Guanosine-5'-Monophosphate		DrugBank	Druggable genome,kinase,serine threonine kinase
PDE5A	3-isobutyl-1-methyl-7H-xanthine		DrugBank	Druggable genome,kinase,serine threonine kinase
STK10	BOSUTINIB	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
XRCC4	DOCETAXEL		PharmGKB	Dna repair
PDE4B	Adenosine monophosphate	product of	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	THEOPHYLLINE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Theophylline	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	THEOPHYLLINE	inhibitor	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	THEOPHYLLINE		TEND	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Dyphylline	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	DYPHYLLINE		TEND	Drug resistance,druggable genome,ion channel,transporter
PDE4B	DYPHYLLINE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
PDE4B	DYPHYLLINE	inhibitor	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	PENTOXIFYLLINE	inhibitor	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	PENTOXIFYLLINE		TEND	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Pentoxifylline	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	PENTOXIFYLLINE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Enprofylline	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	ENPROFYLLINE		TEND	Drug resistance,druggable genome,ion channel,transporter
PDE4B	ENPROFYLLINE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Iloprost	inducer	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Papaverine	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	PAPAVERINE		TEND	Drug resistance,druggable genome,ion channel,transporter
PDE4B	PAPAVERINE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Theobromine	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	AMRINONE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
PDE4B	AMRINONE		TEND	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Amrinone	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Roflumilast	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	ROFLUMILAST	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	ROFLUMILAST	inhibitor	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	ROFLUMILAST		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Cilomilast	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	(R)-Rolipram	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	IBUDILAST		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Ibudilast	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	IBUDILAST	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Apremilast	antagonist	DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	APREMILAST	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	APREMILAST	inhibitor	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	APREMILAST		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
PDE4B	CBS-3595	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	CDP840	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	CRISABOROLE	inhibitor	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Crisaborole		DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	CRISABOROLE	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	AN-2728		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
PDE4B	RO20-1724	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	ROLIPRAM	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Rolipram		DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	RS-25344	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	DIPYRIDAMOLE	inhibitor	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	THEOPHYLLINE SODIUM GLYCINATE	inhibitor	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	FLAVOXATE HYDROCHLORIDE	inhibitor	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	AMINOPHYLLINE	inhibitor	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	OXTRIPHYLLINE	inhibitor	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	AMLEXANOX	inhibitor	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE4B	1-ethyl-N-(phenylmethyl)-4-(tetrahydro-2H-pyran-4-ylamino)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide		DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Piclamilast		DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	ETAZOLATE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
PDE4B	4-[8-(3-nitrophenyl)-1,7-naphthyridin-6-yl]benzoic acid		DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	8-Bromo-Adenosine-5'-Monophosphate		DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	1-(2-Chlorophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester		DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	Filaminast		DrugBank	Drug resistance,druggable genome,ion channel,transporter
PDE4B	CAFFEINE		TEND	Drug resistance,druggable genome,ion channel,transporter
PDE4B	CAFFEINE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
PDE4B	RESVERATROL		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
PDE4B	(R)-Mesopram		DrugBank	Drug resistance,druggable genome,ion channel,transporter
CTSB	LHVS	inhibitor	GuideToPharmacologyInteractions	Druggable genome,protease
CTSB	Z-ARG-LEU-VAL-AGLY-ILE-VAL-OME	inhibitor	GuideToPharmacologyInteractions	Druggable genome,protease
CTSB	2-Pyridinethiol		DrugBank	Druggable genome,protease
CTSB	3-Amino-4-Oxybenzyl-2-Butanone		DrugBank	Druggable genome,protease
CTSB	Diphenylacetic Acid		DrugBank	Druggable genome,protease
CTSB	UREA		NCI	Druggable genome,protease
CTSB	COUMARIN		NCI	Druggable genome,protease
CTSB	METHYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE		DrugBank	Druggable genome,protease
CTSB	N-(3-Propylcarbamoyloxirane-2-Carbonyl)-Isoleucyl-Proline		DrugBank	Druggable genome,protease
FDFT1	TAK-475		DrugBank	Druggable genome
FDFT1	LAPAQUISTAT ACETATE	inhibitor	ChemblInteractions	Druggable genome
FDFT1	LAPAQUISTAT ACETATE	inhibitor	TTD	Druggable genome
FDFT1	LOVASTATIN		NCI	Druggable genome
TPK1	Thiamine	ligand	DrugBank	Kinase
ESRRG	Troglitazone	inverse agonist	DrugBank	Druggable genome,nuclear hormone receptor
ESRRG	Diethylstilbestrol	agonist	DrugBank	Druggable genome,nuclear hormone receptor
ESRRG	DES		NCI	Druggable genome,nuclear hormone receptor
ESRRG	DIETHYLSTILBESTROL		NCI	Druggable genome,nuclear hormone receptor
ESRRG	AFIMOXIFENE	antagonist	ChemblInteractions	Druggable genome,nuclear hormone receptor
ESRRG	4,4'-cyclohexane-1,1-diyldiphenol		DrugBank	Druggable genome,nuclear hormone receptor
ESRRG	4-(1-methyl-1-phenylethyl)phenol		DrugBank	Druggable genome,nuclear hormone receptor
ESRRG	4,4'-PROPANE-2,2-DIYLDIPHENOL		DrugBank	Druggable genome,nuclear hormone receptor
ESRRG	Cholic Acid		DrugBank	Druggable genome,nuclear hormone receptor
NALCN	CD2+	channel blocker	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
NALCN	CO2+	channel blocker	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
NALCN	VERAPAMIL	channel blocker	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
RORA	7-HYDROXYCHOLESTEROL	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
RORA	Cholesterol		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
RORA	CHOLESTEROL	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
RORA	Cholesterol-Sulfate		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
RORA	CHOLESTEROL SULPHATE	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
RORA	MELATONIN		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding
PIK3R1	PF-04691502		ClearityFoundationBiomarkers	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	PF-04691502	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	PF-4691502	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	Puquitinib	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	PA-799	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	Isoprenaline	agonist	DrugBank	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	GSK2636771	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	DS-7423		ClearityFoundationBiomarkers	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	DS-7423	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	OMIPALISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	GSK2126458		ClearityFoundationBiomarkers	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	GSK2126458	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	RECILISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	PWT-33587	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	RG-7666	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	SF1126		DrugBank	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	SF-1126	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	SF1126	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	VS-5584	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	COPANLISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	BAY80-6946	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	BAY80-6946	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	BAY80-6946		ClearityFoundationBiomarkers	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	PKI-587	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	GEDATOLISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	PKI-587	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	PF-05212384		ClearityFoundationBiomarkers	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	SONOLISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	PX-866	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	PX-866	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	APITOLISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	GDC-0980	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	TASELISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	PILARALISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	XL765		ClearityFoundationBiomarkers	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	VOXTALISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	XL-765	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	ZSTK-474	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	ZSTK474		ClearityFoundationBiomarkers	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	BYL719	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	BYL719	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	BYL719		ClearityFoundationBiomarkers	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	PI-103	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	SOPHORETIN	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	XL147	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	WX-037	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	BGT-226	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	PICTILISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	GDC-0941	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	BUPARLISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	BKM120	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	NVP-BEZ235		ClearityFoundationBiomarkers	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	BEZ235	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	DACTOLISIB	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	DACTOLISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	Panulisib	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
PIK3R1	GSK-1059615	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase,transcription factor binding
