Gene_Name	Drug_Name	Interaction_Type	Source	Gene_Categories
GABRG1	CLOBAZAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	ALPRAZOLAM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	ALPRAZOLAM		TEND	Druggable genome,ion channel,transporter
GABRG1	ALPRAZOLAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	BUTALBITAL	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	CLONAZEPAM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	CLONAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	DESFLURANE	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	TALBUTAL	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	BUTABARBITAL SODIUM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	GLUTETHIMIDE		ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	ACAMPROSATE CALCIUM		ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	LORAZEPAM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	LORAZEPAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	LORAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	ENFLURANE		ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	METHARBITAL	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	METHYPRYLON	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	MIDAZOLAM HYDROCHLORIDE	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	PRIMIDONE	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	PROPOFOL	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	PENTOBARBITAL SODIUM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	SECOBARBITAL SODIUM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	SEVOFLURANE	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	THIAMYLAL SODIUM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	ETOMIDATE		ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	FLURAZEPAM HYDROCHLORIDE	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	HALOTHANE	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	ISOFLURANE	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	TOPIRAMATE		ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	TRICLOFOS SODIUM		ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	NG2-73		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	ADIPIPLON	partial agonist	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	Lorediplon	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	RESEQUINIL	inverse agonist	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	PF-06372865	agonist	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	MIDAZOLAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	MIDAZOLAM		TEND	Druggable genome,ion channel,transporter
GABRG1	CLORAZEPATE		TEND	Druggable genome,ion channel,transporter
GABRG1	CLORAZEPATE		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	FLURAZEPAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	FLURAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	METHOHEXITAL SODIUM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	THIOPENTAL SODIUM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	CHLORDIAZEPOXIDE HYDROCHLORIDE	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	PENTOBARBITAL	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	ETHCHLORVYNOL		ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	ETAZOLATE		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	GABOXADOL		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	OCINAPLON		TdgClinicalTrial	Druggable genome,ion channel,transporter
KCNQ1	Indapamide	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	INDAPAMIDE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	INDAPAMIDE		TEND	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	INDAPAMIDE	blocker	TTD	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	Bepridil	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	BEPRIDIL		TEND	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	BEPRIDIL		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	Azimilide		DrugBank	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	ML277	activator	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	MEFENAMIC ACID	activator	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	R-L3	activator	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	NIFLUMIC ACID	activator	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	HMR-1556	channel blocker	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	XE991	channel blocker	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	L735821	channel blocker	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	DOLASETRON		NCI	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	CELECOXIB		PharmGKB	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	NERISPIRDINE	blocker	TTD	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	NERISPIRDINE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	RETIGABINE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	EZOGABINE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	INDOMETHACIN		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	TACROLIMUS		PharmGKB	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	GUANIDINE HYDROCHLORIDE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	TEDISAMIL	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNQ1	DALFAMPRIDINE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PDE3B	AMINOPHYLLINE	inhibitor	ChemblInteractions	Druggable genome
PDE3B	3-isobutyl-1-methyl-7H-xanthine		DrugBank	Druggable genome
PDE3B	CILOSTAMIDE	inhibitor	GuideToPharmacologyInteractions	Druggable genome
PDE3B	CILOSTAZOL	inhibitor	GuideToPharmacologyInteractions	Druggable genome
PDE3B	CYCLIC GMP	inhibitor	GuideToPharmacologyInteractions	Druggable genome
PDE3B	INAMRINONE	inhibitor	GuideToPharmacologyInteractions	Druggable genome
PDE3B	MILRINONE	inhibitor	GuideToPharmacologyInteractions	Druggable genome
PDE3B	THEOPHYLLINE	inhibitor	ChemblInteractions	Druggable genome
PDE3B	PENTOXIFYLLINE	inhibitor	ChemblInteractions	Druggable genome
PDE3B	OXTRIPHYLLINE	inhibitor	ChemblInteractions	Druggable genome
PDE3B	THEOPHYLLINE SODIUM GLYCINATE	inhibitor	ChemblInteractions	Druggable genome
PDE3B	ANAGRELIDE HYDROCHLORIDE	inhibitor	ChemblInteractions	Druggable genome
PDE3B	DIPYRIDAMOLE	inhibitor	ChemblInteractions	Druggable genome
LDHB	NADH		DrugBank	Druggable genome
LDHB	Oxamic Acid		DrugBank	Druggable genome
CACNA2D4	PREGABALIN	modulator	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA2D4	BEPRIDIL HYDROCHLORIDE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA2D4	GABAPENTIN ENACARBIL	modulator	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA2D4	ATAGABALIN	modulator	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA2D4	IMAGABALIN	modulator	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA2D4	CELECOXIB		PharmGKB	Druggable genome,ion channel,transporter
CACNA2D4	GABAPENTIN	modulator	ChemblInteractions	Druggable genome,ion channel,transporter
ASIC2	[3H]RESOLVIN D1	agonist	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
ASIC2	RESOLVIN D1	agonist	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
ASIC2	LXA4	agonist	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
ASIC2	LITHIUM		PharmGKB	Druggable genome,ion channel,transporter
ASIC2	H+	activator	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
ASIC2	A-317567	channel blocker	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
ASIC2	AMILORIDE	channel blocker	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
ASIC2	CD2+	channel blocker	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
ASIC2	NAFAMOSTAT	channel blocker	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
SPTLC3	Pyridoxal Phosphate	cofactor	DrugBank	
SPTLC3	MYRIOCIN	inhibitor	GuideToPharmacologyInteractions	
CPQ	L-Glutamic Acid		DrugBank	Druggable genome,neutral zinc metallopeptidase,protease
RORA	Cholesterol-Sulfate		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
RORA	CHOLESTEROL SULPHATE	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
RORA	Cholesterol		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
RORA	CHOLESTEROL	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
RORA	MELATONIN		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding
RORA	7-HYDROXYCHOLESTEROL	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PDE1A	DIPYRIDAMOLE	inhibitor	ChemblInteractions	Druggable genome
PDE1A	Felodipine	inhibitor	DrugBank	Druggable genome
PDE1A	Bepridil	inhibitor	DrugBank	Druggable genome
PDE1A	CALMODULIN	activator	GuideToPharmacologyInteractions	Druggable genome
PDE1A	CRISABOROLE	inhibitor	GuideToPharmacologyInteractions	Druggable genome
PDE1A	VINPOCETINE	inhibitor	GuideToPharmacologyInteractions	Druggable genome
PDE1A	VINPOCETINE	inhibitor	TTD	Druggable genome
PDE1A	PENTOXIFYLLINE	inhibitor	ChemblInteractions	Druggable genome
RAF1	RG-7376	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	XL-281	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	XL281		DrugBank	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	XL281	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	XL281		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	SORAFENIB		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	Sorafenib	inhibitor	DrugBank	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	SORAFENIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	Sorafenib		OncoKB	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	SORAFENIB	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	SORAFENIB		TEND	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	SORAFENIB	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	Sorafenib		CGI	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	REGORAFENIB	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	Regorafenib	inhibitor	DrugBank	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	REGORAFENIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	REGORAFENIB	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	Dabrafenib	inhibitor	DrugBank	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	CEP-32496	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	GW5074	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	L779450	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	LY3009120	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	LY-3009120	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	OSI-930	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	PLX8394	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	SB590885	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	VEMURAFENIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	ZM336372	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	ARQ736	inhibitor	TALC	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	ARQ-736	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	LGX-806	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	LGX818	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	MLN-2480	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	1096708-71-2	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	SORAFENIB TOSYLATE	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	SORAFENIB TOSYLATE	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	SORAFENIB TOSYLATE	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	CHIR-265		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
RAF1	U0126		CGI	Clinically actionable,druggable genome,kinase,protease,serine threonine kinase
PLA2G4A	Quinacrine	inhibitor	DrugBank	Druggable genome,lipase,phospholipase
PLA2G4A	Niflumic Acid		DrugBank	Druggable genome,lipase,phospholipase
PLA2G4A	FLURANDRENOLIDE		TEND	Druggable genome,lipase,phospholipase
PLA2G4A	FLUOCINOLONE ACETONIDE		TEND	Druggable genome,lipase,phospholipase
PLA2G4A	FLUNISOLIDE		TEND	Druggable genome,lipase,phospholipase
PLA2G4A	FLUOROMETHOLONE		TEND	Druggable genome,lipase,phospholipase
PLA2G4A	FLUOCINONIDE		TEND	Druggable genome,lipase,phospholipase
PLA2G4A	FLUTICASONE PROPIONATE		TEND	Druggable genome,lipase,phospholipase
PLA2G4A	MEDRYSONE		TEND	Druggable genome,lipase,phospholipase
ITGB1	NATALIZUMAB	antibody	GuideToPharmacologyInteractions	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	NATALIZUMAB	inhibitor	ChemblInteractions	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	BIO1211	inhibitor	GuideToPharmacologyInteractions	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	R1295		TdgClinicalTrial	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	ANTITHYMOCYTE GLOBULIN		TdgClinicalTrial	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	VOLOCIXIMAB	antibody	TALC	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	VOLOCIXIMAB		TdgClinicalTrial	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	VOLOCIXIMAB	antagonist	ChemblInteractions	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	VITAXIN	antibody	TALC	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	R411	antagonist	TTD	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	FIRATEGRAST		TdgClinicalTrial	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	FIRATEGRAST	antagonist	ChemblInteractions	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	PF-04605412	antibody	TALC	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	DI17E6	inhibitor	ChemblInteractions	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
ITGB1	INTETUMUMAB	antagonist	ChemblInteractions	Cell surface,druggable genome,external side of plasma membrane,tumor suppressor
RPS6KA2	BI-D1870	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
SLC8A1	Alpha-Linolenic Acid		DrugBank	Drug resistance,exchanger,transporter
SLC8A1	Icosapent	inhibitor	DrugBank	Drug resistance,exchanger,transporter
ADK	Adenosine monophosphate	product of	DrugBank	Druggable genome,kinase
ADK	Ribavirin	activator	DrugBank	Druggable genome,kinase
ADK	7-(5-DEOXY-BETA-D-RIBOFURANOSYL)-5-IODO-7H-PYRROLO[2,3-D]PYRIMIDIN-4-AMINE		DrugBank	Druggable genome,kinase
ADK	5-[4-(DIMETHYLAMINO)PHENYL]-6-[(6-MORPHOLIN-4-YLPYRIDIN-3-YL)ETHYNYL]PYRIMIDIN-4-AMINE		DrugBank	Druggable genome,kinase
ADK	BLEOMYCIN		NCI	Druggable genome,kinase
ADK	BUSULFAN		NCI	Druggable genome,kinase
ADK	DACARBAZINE		NCI	Druggable genome,kinase
ADK	LOMUSTINE		NCI	Druggable genome,kinase
ADK	2&APOS;,3&APOS;-DIDEOXYINOSINE		NCI	Druggable genome,kinase
ADK	2,3-DIDEOXYADENOSINE		NCI	Druggable genome,kinase
ADK	A134974	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase
ADK	ABT702	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase
WNK1	PP1	inhibitor	GuideToPharmacologyInteractions	Druggable genome,ion channel,kinase,serine threonine kinase,transporter,tyrosine kinase
USP1	ML323	inhibitor	GuideToPharmacologyInteractions	Dna repair,druggable genome,protease
NFKB1	Thalidomide	antagonist	DrugBank	Druggable genome,transcription factor binding
NFKB1	THALIDOMIDE		TdgClinicalTrial	Druggable genome,transcription factor binding
NFKB1	THALIDOMIDE		TEND	Druggable genome,transcription factor binding
NFKB1	Pranlukast		DrugBank	Druggable genome,transcription factor binding
NFKB1	SGN-30		DrugBank	Druggable genome,transcription factor binding
NFKB1	CC-8490		DrugBank	Druggable genome,transcription factor binding
NFKB1	Triflusal	antagonist	DrugBank	Druggable genome,transcription factor binding
NFKB1	PG-490-88		TdgClinicalTrial	Druggable genome,transcription factor binding
NFKB1	BARDOXOLONE		TdgClinicalTrial	Druggable genome,transcription factor binding
NFKB1	BORTEZOMIB		ClearityFoundationClinicalTrial	Druggable genome,transcription factor binding
SGK1	[4-(5-naphthalen-2-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)phenyl]acetic acid		DrugBank	Druggable genome,ion channel,kinase,serine threonine kinase,transporter
SGK1	4-(5-phenyl-1H-pyrrolo[2,3-b]pyridin-3-yl)benzoic acid		DrugBank	Druggable genome,ion channel,kinase,serine threonine kinase,transporter
SGK1	SALINE		NCI	Druggable genome,ion channel,kinase,serine threonine kinase,transporter
SGK1	GSK650394	inhibitor	GuideToPharmacologyInteractions	Druggable genome,ion channel,kinase,serine threonine kinase,transporter
PPARD	DB-959		TdgClinicalTrial	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	DB959	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	Icosapent	agonist	DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	Treprostinil	agonist	DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	Sulindac	negative modulator	DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	Bezafibrate	agonist	DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	(11E)-OCTADEC-11-ENOIC ACID		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	GFT505		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	KD3010		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	KD3010	agonist	TTD	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	KD3010		TdgClinicalTrial	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	KD3010	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	(2S)-2-{3-[({[2-fluoro-4-(trifluoromethyl)phenyl]carbonyl}amino)methyl]-4-methoxybenzyl}butanoic acid		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	2-({[3-(3,4-dihydroisoquinolin-2(1H)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	3-{5-methoxy-1-[(4-methoxyphenyl)sulfonyl]-1H-indol-3-yl}propanoic acid		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	INDEGLITAZAR	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	L-165041	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	Glycerin	agonist	DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	GW0742X	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	GW2433	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	GW501516	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	GW501516		TdgClinicalTrial	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	GW9578	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	L-783483	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	L-796449	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	TRETINOIN	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	GSK0660	antagonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	ATORVASTATIN		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	ETHANOL		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	ETHYL EICOSAPENTAENOIC ACID		TdgClinicalTrial	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	CER-002		TdgClinicalTrial	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	CER-002	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	MBX-8025		TdgClinicalTrial	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	MBX-8025	agonist	TTD	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	MBX-8025	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	DOCETAXEL		PharmGKB	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	THALIDOMIDE		PharmGKB	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	NETOGLITAZONE	agonist	TTD	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	SODELGLITAZAR	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PPARD	AVE0847	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
PC	Pyruvic acid		DrugBank	
PC	Biotin		DrugBank	
PC	AMPHOTERICIN B		NCI	
PC	CORTISOL		NCI	
ATP1A3	DESLANOSIDE	inhibitor	ChemblInteractions	Abc transporter,drug resistance,druggable genome,ion channel,transporter
ATP1A3	DIGOXIN	inhibitor	ChemblInteractions	Abc transporter,drug resistance,druggable genome,ion channel,transporter
ATP1A3	ACETYLDIGITOXIN	inhibitor	ChemblInteractions	Abc transporter,drug resistance,druggable genome,ion channel,transporter
ATP1A3	DIGITOXIN	inhibitor	ChemblInteractions	Abc transporter,drug resistance,druggable genome,ion channel,transporter
GRM4	L-Glutamic Acid		DrugBank	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	L-AP4	agonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	L-SERINE-O-PHOSPHATE	agonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	LSP4-2022	agonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	FP0429	agonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	(R,S)-4-PPG	agonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	(S)-3,4-DCPG	agonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	COMPOUND 11 [PMID: 20638279]	allosteric modulator	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	MPEP	allosteric modulator	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	PXT002331	allosteric modulator	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
